x,y,z
315.8979528808594,175.37299255371096,32.45119857788086
238.43031982421877,176.1313018798828,32.54597854614258
108.99951141357423,177.55973327636718,32.560211181640625
38.065000000000005,178.13500000000002,32.5
48.616874694824226,178.23381408691407,32.716949462890625
23.430611267089844,178.70790832519532,32.41666793823242
53.935,180.66500000000002,32.5
35.19877029418945,181.39259399414064,32.12275695800781
293.07326049804686,181.76631591796877,32.19546127319336
312.34000000000003,182.62,32.5
329.13,184.92000000000002,33.0
165.65098632812501,185.81798828125,32.35205841064453
251.81703857421877,186.21974426269531,32.57951354980469
100.55042266845703,187.01011657714844,32.10678482055664
224.63677734375,189.03887268066407,32.62432098388672
219.76164489746094,189.14713439941406,32.93661880493164
158.40379638671877,190.64916748046875,32.87441635131836
54.28,191.13,32.5
329.82,191.475,32.0
172.37768615722658,193.79482177734377,32.935829162597656
309.48100341796874,193.76969360351563,32.58736038208008
345.0104443359375,194.23717590332032,32.925926208496094
64.08525207519531,194.59546997070314,32.769466400146484
259.0986218261719,195.89465270996095,33.32302474975586
49.647638702392584,196.41896118164064,32.483367919921875
108.71553497314454,196.38897583007812,32.939788818359375
183.33838500976563,196.40799743652346,32.78401184082031
180.54140869140625,197.2549011230469,32.9163818359375
186.950693359375,197.36846923828125,32.590660095214844
100.74790344238282,197.71125122070313,32.887451171875
180.86428466796875,198.48166137695313,34.30855941772461
206.19500000000002,199.18,32.5
31.77680084228516,199.97448547363283,32.677616119384766
221.60500000000002,200.675,32.0
178.2486804199219,200.80093566894533,32.82520294189453
66.83015411376954,201.57401306152346,32.62042999267578
55.89708221435547,201.9846551513672,32.574951171875
258.37613769531254,202.27823364257813,32.76493453979492
30.311470336914063,202.45931091308594,32.81624984741211
183.36223571777344,203.43227661132812,32.46391296386719
29.900000000000002,205.16,32.5
154.4585888671875,205.34594848632813,32.51145935058594
35.42749984741211,206.12392517089845,32.45085906982422
75.325,207.115,32.0
300.21522094726566,207.64846130371095,32.482826232910156
26.33966239929199,209.31141296386718,32.103370666503906
184.33887939453126,209.9701922607422,32.247562408447266
85.54563903808594,210.13755432128906,32.432762145996094
135.70915283203126,210.21014526367188,32.39120864868164
168.87893188476562,210.77415344238278,32.4117431640625
302.8462390136719,211.43677917480468,32.418888092041016
